Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
Error processing original_images_JPG/cars/carsgraz_309.jpg,157894,6315,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_264.jpg,192459,1924,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_264.jpg,192459,3849,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_264.jpg,192459,5773,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_264.jpg,192459,7698,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_217.jpg,271581,2715,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_217.jpg,271581,5431,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_217.jpg,271581,8147,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_217.jpg,271581,10863,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_175.jpg,336635,3366,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_175.jpg,336635,6732,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_175.jpg,336635,10099,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_175.jpg,336635,13465,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_324.jpg,196024,1960,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_324.jpg,196024,3920,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_324.jpg,196024,5880,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_324.jpg,196024,7840,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_148.jpg,204466,2044,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_148.jpg,204466,4089,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_148.jpg,204466,6133,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_148.jpg,204466,8178,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_038.jpg,281616,2816,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_038.jpg,281616,5632,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_038.jpg,281616,8448,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_038.jpg,281616,11264,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_288.jpg,221553,2215,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_288.jpg,221553,4431,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_288.jpg,221553,6646,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_288.jpg,221553,8862,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_284.jpg,216252,2162,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_284.jpg,216252,4325,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_284.jpg,216252,6487,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_284.jpg,216252,8650,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_106.jpg,207340,2073,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_106.jpg,207340,4146,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_106.jpg,207340,6220,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_106.jpg,207340,8293,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_224.jpg,282022,2820,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_224.jpg,282022,5640,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_224.jpg,282022,8460,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_224.jpg,282022,11280,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_136.jpg,178633,1786,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_136.jpg,178633,3572,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_136.jpg,178633,5358,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_136.jpg,178633,7145,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_209.jpg,347964,3479,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_209.jpg,347964,6959,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_209.jpg,347964,10438,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_209.jpg,347964,13918,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_298.jpg,243128,2431,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_298.jpg,243128,4862,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_298.jpg,243128,7293,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_298.jpg,243128,9725,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_382.jpg,313296,3132,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_382.jpg,313296,6265,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_382.jpg,313296,9398,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_382.jpg,313296,12531,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_103.jpg,182741,1827,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_103.jpg,182741,3654,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_103.jpg,182741,5482,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_103.jpg,182741,7309,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_392.jpg,233741,2337,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_392.jpg,233741,4674,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_392.jpg,233741,7012,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_392.jpg,233741,9349,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_133.jpg,147904,1479,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_133.jpg,147904,2958,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_133.jpg,147904,4437,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_133.jpg,147904,5916,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_154.jpg,213320,2133,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_154.jpg,213320,4266,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_154.jpg,213320,6399,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_154.jpg,213320,8532,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_123.jpg,228517,2285,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_123.jpg,228517,4570,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_123.jpg,228517,6855,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_123.jpg,228517,9140,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_369.jpg,151469,1514,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_369.jpg,151469,3029,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_369.jpg,151469,4544,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_369.jpg,151469,6058,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_385.jpg,189964,1899,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_385.jpg,189964,3799,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_385.jpg,189964,5698,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_385.jpg,189964,7598,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_025.jpg,183248,1832,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_025.jpg,183248,3664,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_025.jpg,183248,5497,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_025.jpg,183248,7329,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_365.jpg,152822,1528,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_365.jpg,152822,3056,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_365.jpg,152822,4584,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_365.jpg,152822,6112,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_363.jpg,191650,1916,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_363.jpg,191650,3833,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_363.jpg,191650,5749,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_363.jpg,191650,7666,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_065.jpg,251424,2514,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_065.jpg,251424,5028,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_065.jpg,251424,7542,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_065.jpg,251424,10056,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_299.jpg,187055,1870,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_299.jpg,187055,3741,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_299.jpg,187055,5611,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_299.jpg,187055,7482,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_060.jpg,171169,1711,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_060.jpg,171169,3423,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_060.jpg,171169,5135,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_060.jpg,171169,6846,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_310.jpg,161309,1613,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_310.jpg,161309,3226,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_310.jpg,161309,4839,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_310.jpg,161309,6452,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_314.jpg,242986,2429,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_314.jpg,242986,4859,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_314.jpg,242986,7289,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_314.jpg,242986,9719,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_285.jpg,271881,2718,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_285.jpg,271881,5437,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_285.jpg,271881,8156,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_285.jpg,271881,10875,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_410.jpg,287026,2870,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_410.jpg,287026,5740,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_410.jpg,287026,8610,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_410.jpg,287026,11481,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_131.jpg,187641,1876,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_131.jpg,187641,3752,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_131.jpg,187641,5629,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_131.jpg,187641,7505,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_290.jpg,194300,1943,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_290.jpg,194300,3886,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_290.jpg,194300,5829,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_290.jpg,194300,7772,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_203.jpg,304807,3048,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_203.jpg,304807,6096,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_203.jpg,304807,9144,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_203.jpg,304807,12192,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_194.jpg,230052,2300,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_194.jpg,230052,4601,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_194.jpg,230052,6901,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_194.jpg,230052,9202,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_274.jpg,221249,2212,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_274.jpg,221249,4424,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_274.jpg,221249,6637,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_274.jpg,221249,8849,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_229.jpg,273790,2737,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_229.jpg,273790,5475,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_229.jpg,273790,8213,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_229.jpg,273790,10951,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_015.jpg,246181,2461,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_015.jpg,246181,4923,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_015.jpg,246181,7385,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_015.jpg,246181,9847,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_114.jpg,174594,1745,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_114.jpg,174594,3491,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_114.jpg,174594,5237,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_114.jpg,174594,6983,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_033.jpg,290173,2901,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_033.jpg,290173,5803,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_033.jpg,290173,8705,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_033.jpg,290173,11606,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_001.jpg,204844,2048,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_001.jpg,204844,4096,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_001.jpg,204844,6145,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_001.jpg,204844,8193,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_278.jpg,232077,2320,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_278.jpg,232077,4641,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_278.jpg,232077,6962,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_278.jpg,232077,9283,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_011.jpg,295003,2950,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_011.jpg,295003,5900,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_011.jpg,295003,8850,3,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_011.jpg,295003,11800,4,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_007.jpg,254536,2545,1,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_007.jpg,254536,5090,2,0,0,False,False
Error processing original_images_JPG/cars/carsgraz_007.jpg,254536,7636,3,0,0,False,False
